Lodge_name,Lodge_address,Lodge_rate,Lodge_type,Lodge_RealImgName,Lodge_Tel,Lodge_content,Lodge_SellerInfo_BusinessNum
광주 브라운도트호텔 용봉점구 다빈치,광주 북구 용봉동 13657,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/68989/19287/398f7c33f2835e29a9967381f3ac8079.jpg,050440359356,사장님 한마디                    2023년 8월 뉴 오픈   광주 브라운도트호텔 용봉점   입니다.고객분들에게 편안하고 행복한 하루를 선물할 수 있도록 항상 노력하겠습니다.도심 속 힐링공간  Hotel BrownDot 용봉 ♥                주차장 정보1객실 1주차를 원칙으로 하고 있습니다^^추가로 주차가 필요하신 고객님은 카운터로 문의 부탁드리겠습니다총 50대 주차시설 보유주변 정보전남대학교까지 1.9km 차량 5분기아챔피언스필드까지 3.3km 차량 9분비엔날레전시관까지 967m 차량 3분북구청까지 2.4km 차량 7분광주종합버스터미널(유스퀘어)까지 4.4km 차량 13분국립아시아문화전당까지 5.4km 차량 18분광주송정역까지 14km 차량 32분객실내부 시설쿠폰적용가는 앱내에서만 가능합니다.전 객실 넷플리스 시청가능전 객실 배틀그라운드 PC 구비전 객실 스타일러  공기청정기 설치전 객실 65인치 TV설치전 객실 자동화 시스템카페테리아 운영무료 음료 커피 제공50대 주차공간 보유전기차 충전가능프런트 및 그 외 시설간편조식제공 (월~금)07:30~09:30추가 안내사항입실시 기준 인원은 2인이며  추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.객실은 체크인시 배정되며  상기 이미지와 다를 수 있습니다.상기 이미지의 객실 예약을 원하실 경우  프런트 문의 부탁드립니다.1객실당 1대 차량 주차 가능합니다.(1대 이상 주차 필요시 프런트 문의 꼭 부탁드립니다.)성수기 및 특정일  공휴일(전일 포함)에는 요금변동이 있을 수 있습니다. 객실 내 배달음식 드신 후 한곳에 정리해주시면 더욱 더 쾌적한 환경을 제공해드릴 수 있을 것 같습니다.(특히 홍어 마라탕 절대 삼가)염색으로 인한 침구류 손상시 손해배상 청구할 수 있는 점 확인 부탁드립니다. (염색 절대 삼가) 항상 저희 브라운도트 용봉점을 이용해주시는 모든 고객님들께 감사드리는 마음에 양해 부탁드리겠습니다 ^^최상의 환경을 제공하도록 노력하겠습니다. 감사합니다 ^^,1
 광주 브라운도트풍암점,광주 서구 풍암동 11179,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74706/515360/db0ab8c2506d86efacf05ae92c56bcee.jpg,050440392243,주차장 정보총 30대 주차시설 보유주변 정보풍암호수공원 500M  차로 3분거리광주월드컵경기장  롯데마트 아울렛 700M  차로 5분거리금호먹자골목 3km  차로 10분거리광주국제양궁장 2km  차로 7분거리백운교차로 남구청 3km  차로 15분거리김대중컨벤션센터 5.9km  차로 15분거리상무지구 시청 4.3km  차로 15분거리남구다목적체육관 5km  차로 20분거리객실내부 시설스타일러공기청정기편안하고 안락한 씰리침대65인치 TV전 객실 비데타 OTT서비스는 개인계정으로 이용가능(디즈니+  왓챠 티빙 등),2
 충장로 호텔 넘버25,광주 동구 불로동 1883,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72859/482705/8a105f9b3898cc50f6205f48717f499e.jpg,050440557552,주차장 정보1객실1주차원칙총 16대 주차시설 보유지하철 정보1호선 금남로4가역1호선 문화전당역주변 정보스타벅스 바로 옆 건물광주 충장로 시내 근접광주 구시청까지 100m 도보 1분ACC 아시아문화전당 639m 차량 2분문화전당역 1호선 492m 도보 3분양림동 펭귄마을ㆍ카페거리 460m 도보 5분조선대학교 1.6km 차량 4분조선대병원 1.2km 차량 4분전남대병원 1.1km 차량 4분광주공원 988m 차량 2분광주 기아챔피언스필드 3.6km 차량 10분광주 종합버스터미널 3.8km 차량 15분객실내부 시설전 객실 개인 wifi전 객실 넷플릭스ㆍ유튜브 시청 가능65 70 85인치 대형 UHD 스마트 TV전 객실 VoVo 최신 일체형 비데 설치전 객실 프리미엄 라텍스 침대에어드레서 구비 (스탠다드   커플PC 제외)욕조프리미엄 스위트야외욕조야외스파룸일체형 고데기+드라이기 구비최고 사양 게이밍 노하드 1pc 2pc룸 보유게임 전용 헤드셋(프론트 대여)세탁+건조기 무료이용 (옥상 세탁실 위치)전 객실 건물 전체가 금연추가 안내사항  광주 충장로 넘버25 이용 안내입실 당일 및 NoShow :환불불가객실 호수 및 디자인은 호텔 운영 상황에 따라 랜덤 배정됩니다.퇴실 시간 초과 시 추가 요금이 자동 부과될 수 있습니다.대실 또는 숙박퇴실 이후 연장시 시간 당 1만원 추가요금 발생됩니다.이용하시는 객실 타입에 따라 퇴실 시간이 상이 할 수 있습니다.입실시 기준 인원은 2인이며  추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.비치 된 모든 물품의 도난  훼손 또는 오염 시 손해 배상 및 세탁비를 청구합니다.성수기 및 특정일  공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.시네마룸과 야외스파룸의 경우 입실일 기준 3일 전부터 취소 불가합니다.시네마룸  야외스파는 아동입실 가능합니다(아동입실시 프론트문의)전객실 금연건물 입니다.주차장 이용시간은 객실이용시간과 동일합니다.(체크인 체크아웃 시간동안 가능)──────────────────  광주 충장로 넘버25 연박 이용 안내주말 및 공휴일 연박예정인 고객분들은 필히 예약전 프론트로 문의부탁드립니다. 주말 및 공휴일 연박시 퇴실 후 재입실 없이 이용을 원하시는 경우  체크인시 프론트에서 추가요금 결제를 부탁드립니다. 추가요금 없이 연박이용을 원하시는 경우  퇴실시간에 맞추어 퇴실 후 재입실 부탁드립니다.──────────────────  광주 충장로 넘버25 이용 문의 안내상기 이미지의 객실 예약을 원하실 경우  프런트로 문의 부탁 드립니다.자세한 내용은 아래 번호나 카카오톡으로 문의 부탁드리겠습니다.Tel 062 226 5007카카오톡 naturalpms──────────────────  광주 충장로 넘버25 미성년자 제한 안내미성년자는 이용 및 혼숙이 제한됩니다.미성년자는 부모님이 동반 하에 입실 가능합니다.입실 시 신분증 미지참으로 인해 이용 제한이 있을 수 있으며 이로 인한 환불은 불가합니다.(신분증을 꼭 지참해주시고  미소지의 경우 이용제한되며 예약건도 취소불가합니다),3
 상무지구 hotel 넘버25,광주 서구 쌍촌동 9735,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/47886/118507/efeb3a138485bf9b165d4eee04a79d49.jpg,050440846907,사장님 한마디                    ☆ 안녕하세요 NO.25 호텔입니다. ☆저희 NO.25호텔은 가장최근 리모델링한 업체로상무지구에 오시는 출장 고객분들을 위해 비지니스 객실과 더블 트윈 객실을 운영중이며 연인들을 위한 밝고 로맨틱한 인테리어로 최상의 서비스와 청결로 모든 고객분들께 최선을 다하겠습니다.저희 NO.25 호텔에서 항상 행복하고 편안한 시간되시길 바라겠습니다~~♡♡♡                주차장 정보발레파킹 서비스를 신청하실 수 있습니다.1객실 1주차이며  차량 1대 추가 시 20 000원 추가 요금이 발생합니다.총 15대 주차시설 보유지하철 정보1호선 상무역1호선 운천역주변정보 지하철 운천역 1번 출구 김대중 컨벤션센터 까지 3.5 km 광주 종합 버스터미널 까지 3.3 km 광주 송정역 까지 8 km객실내부 시설전 객실 기가와이파이 및 최신형 TV휴대폰 영상 미러링  YouTube  Netflix 시청 가능프런트 및 그 외 시설 추가 안내 사항 전 객실 2인 기준이며  1인 추가 시 20 000원의 추가요금이 부과됩니다.청결하고 아늑한 객실  최고의 착한 가격으로 최상의 서비스를 제공하겠습니다.감사합니다.,4
 광주 호텔 에이치원H1,광주 북구 운암동 4504,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74306/24109/2650c60d7f2bab2e53bd202b5e206cd4.jpg,050214825171,사장님 한마디광주 호텔 에이치원H1은 내 집과 같은 안락함을 모토로 아늑하고 실용적인 공간과 깔끔하고 편리한 시설  문화적인 경험을 제공하는 비즈니스 호텔 입니다.여행자의 필요와 취향을 고려한 다양한 타입의 객실과 독특한 인테리어  합리적인 가격  세심하고 배려있는 서비스로 고객이 집에서 머무는 듯 편안하게 쉴 수 있도록 합니다 :)                주차장 정보주차 가능 (객실당 1대 무료)주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)주변 정보오시는길자가용 : 서광주 IC  동운고가 운암시장 방향대중교통 : 유스퀘어 고속터미널  동운고가  운암사거리 유턴KTX : 송정역  무진대로  화운로 (15KM)무궁화  광주역광주공항  무진대로  하운로 (11KM)유스퀘어 고속버스터미널(0623608114)광주역(15447788)   송정역(15447788) 전남대학교 정문까지 약 2.2KM  자동차 1분거리기아 챔피언스필드까지 약 550M  도보 6분거리광주 시립 미술관까지 약 1.1KM  도보 15분거리광주역까지 약 2.3KM  자동차 3분거리객실내부 시설식사 및 음료 유료 한식 아침식사(AM 07:00~09:00)조식 요금 성인 KRW 12 000   어린이 KRW 12 000커피샵   카페   풀사이드바   라운지프런트 및 그 외 시설수영장 이용 안내 9월까지 상시 운영   10월부터 금 토 일만 운영   수영장 운영 이용 시간은 15:00 ~ 21:00 입니다.(20:50 퇴장)수영장 요금 KRW 18 000 (숙박 기간 내 1회) 등록된 고객만 객실에 허용됩니다.수심 유아 풀 0.7M   일반 풀 1.2M (온수 풀)미성년자 안전 유의 지도를 위한 보호자 동반 입장수영복 및 이염되지 않는 의류 착용 시에만 입장 가능객실 내 비치된 타월  슬리퍼 사용 불가 (개별 지참) 객실 이동 시 고객 간의 배려를 위해 완전히 물기 제거 후 엘리베이터 및 계단 이용바닥이 물기로 인해 미끄러우니 안전사고 주의체온의 변화가 급격히 올 경우 무리가 예상되오니  충분한 준비운동과 심호흡을 진행한 후 이용안전 이용 부탁드립니다. 감사합니다.,5
 광주 하운드호텔 광주하남점,광주 광산구 하남동 758,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/46077/6961/2c2e4e3b51f0c6d04b714f9ac87082eb.jpg,050440047011,사장님 한마디                    ★ 당일 체크인 시간은 새벽 1시까지 체크인을 해주셔야 하며 새벽 1시 이후에는 체크인이 불가합니다 ★22 11 25 광주 하운드호텔 광주하남점 GRAND OPEN! 광주 호텔 샵이 광주 하운드호텔 광주하남점으로 새롭게 시작합니다 비대면 무인자동화시스템과 함께 운영 고객의 가치를 높이는 비즈니스 호텔 최고의 서비스 그리고 편안함 커플PC객실부터 다양한 즐길거리의 라운지 및 배려 서비스 당신의 선택 그리고 만족  광주 하운드호텔 광주하남점이 책임지겠습니다주차장 정보정문 1층 주차장 시설을 갖추고 있습니다내부 주차장 만차시 프런트에 문의바랍니다총 50대 주차시설 보유주변 정보CGV 도보 5분거리홈플러스 도보 2분거리수완지구 차로 10분거리광주공항 차로 15분거리하남 산업단지 차로 2분거리광주 송정역 차로 15분거리객실내부 시설75인치 대형 TV넷플릭스씰리침대공기청정기비데커플PC 및 여러객실타입 보유스타일러 스탠다드객실 제외 보유안마의자 객실 보유욕조 객실 보유OTT전용룸 보유추가 안내사항숙박이용고객 간편조식제공(월요일 제외)노트북 대여 가능(프런트 문의),6
 상무지구 부띠끄호텔 와인,광주 서구 쌍촌동 9748,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74816/520821/b551705e3db3cb635e81bab960e87495.jpg,050214683495,주차장 정보총 15대 주차시설 보유지하철 정보1호선 상무역1호선 운천역주변 정보상무지구 먹자골목까지 2.1km 차량 6분광주버스터미널까지 3.6km 차량 12분광주광역시청까지 1.1km 차량 5분신세계백화점까지 4.2km 차량 13분광주송정역까지 6.8km 차량 14분충장로 거리까지 6.3km 차량 21분광주고앙까지 4.6km 차량 10분,7
 충장로 브라운도트 충장로점,광주 동구 호남동 422,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72497/475031/e35f080a8b0bc4dd265cdc17cf33dbc5.jpg,050440387494,혜택안내요금할인주차장 정보차량고객의 경우 1객실당 1차량 주차가능(1대 이상의 경우 사전에 호텔에 문의 바랍니다.)총 35대 주차시설 보유지하철 정보1호선 금남로4가역1호선 문화전당역프런트 및 그 외 시설 카페테리아 운영시간 : 오전 07시 ~ 09시 30분까지 (조식식당 운영중)조식추가비용 : 성인 10 000원 아동 5 000원(만 5세이상)전객실 조식 제공 (단  스탠다드 제외)매주 월요일은 조식 제공되지 않습니다.전객실 공통옵션: 넷플릭스 비데 어메니티 드라이기  추가 안내사항[호텔정책]기준인원 초과시 1인 인원 추가요금(조식제공) 성인 20 000원 아동10 000(만 5세이상)조식은 서비스 품목이며 객실요금에 포함되지 않음(체크인시 조식이용을 신청해주시고 미 이용시 환 불은 불가합니다)애완견  또는 반려동물  가축등은 입실을 제한합니다.보호자를 동반하지 않는 미성년자는 입실을 제한합니다.(보호자와 통화or확인후 입실가능여부판단)반입금지 품목 : 이벤트 풍선  스티커  양초  폭죽  가스버너  확인되지 않는 포장된 음식물등등 기타 호텔에 부득히 문제가 될 소지가 있는 물품(외부 음식물 반입 가능한 품목 : 치킨  피자  김밥등 뒷처리가 용이한 품목)반입금지 음식물 : 과메기  홍어  탕종류  생선류(프론트 문의)  등등 과도한 냄새로 룸컨디션에 지장을 주는 품목고객면회및 방문고객의 경우 반드시 데스크에 문의주시고 문의없이 방문시 최대 15분이상의 경우는 제한합니다.객실 이용요금은 실시간 요금 적용을 최우선으로 합니다.무분별한 오락및  음주 고성방가  주취자등 다른 이용객에게 불쾌감을 주거나 불편함을 주는 행동은 호텔이용이 제한될 수 있습니다.주차장 이용시 1룸당 1차량입니다.(차량초과시 호텔과 협의되지 않으면 주차장 이용을 불가합니다)전 객실 금연룸 입니다. (금연정책을 위반할 시 패널티요금이 발생할 수 있습니다)실제 제공되는 객실은 이미지와 다를수 있습니다. ,8
 광주 HOTEL yaja무등산점,광주 동구 소태동 7632,10.0,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72736/23085/e0e59359b057c24bf06cc6017efd8af4.JPG,050240287180,주차장 정보1층 14대 주차장 보유외부 주차장 10대 주차 가능 불편함 없는 주차 가능 하니 많은 이용 부탁 드립니다^^ 총 24대 주차시설 보유지하철 정보1호선 소태역1호선 학동 중심사입구역객실내부 시설★청결한 객실과 시설을 위해 세스코 멤버스 존 운영중 입니다★프런트 및 그 외 시설☆1층 로비 헤이즐넛 커피머신기   토스트 운영중☆☆음료 자판기 운영중☆,9
 광주 호텔브라운도트광주신안점,광주 북구 신안동 12812,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/1716/969/988ce8f8504d2e9692f91a59744cbafb.jpg,050214785568,사장님 한마디                    23년 8월 광주 브라운도트 광주신안점 GRAND OPEN ♥최고의 시설  최상의 서비스 제공하겠습니다 :)                혜택안내객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.주차장 정보1실 1주차 가능탑차 및 대형차량 주차 가능총 35대 주차시설 보유지하철 정보1호선 금남로5가역1호선 양동시장역주변 정보전남대학교 약 1km  차량 3분 거리광주기아챔피언스필드 약 1.5km  차량 4분 거리광주역 600m  도보 8분 거리유스퀘어 광주버스터미널 4km  차량 12분 거리객실내부 시설전객실 넷플릭스전객실 공기청정기전객실 70 75인치 스마트TV전객실 배틀그라운드 가능 고사양 PC전객실 비데커플 PC 보유스타일러 보유욕조 객실 보유프런트 및 그 외 시설전객실 금연객실추가 안내사항간편 조식 안내오전 07:30 ~ 오전 09:30 까지 운영 (월요일 오전 제외)1층 카페테리아라면조리기 비치 완료컵라면  씨리얼  계란  토스트  우유  쥬스  각종 음료 등,10
 유탑 부티크 호텔 & 레지던스,광주 서구 치평동 12315,9.5,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/28/5f717202dfe61.png,0623708000,사장님 한마디                    대중교통 이용이 편리하며 특별한 여행이 가능한 광주의 복합 스마트 호텔입니다모던하고 깔끔한 외관과 청결하고 쾌적하게 관리되는 객실이 준비되어 있습니다                주변정보상무역 차량 4분광주월드컵경기장 차량 11분무등산국립공원 차량 26분기본정보체크인 : 15:00 | 체크아웃 : 11:00무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)해당 호텔은 식기류를 제공하지 않습니다전 객실 취사 불가합니다주차안내유료 주차투숙객 : 1일 & 1대 10 000원 (차량 등록 필수)일반 고객 : 1대 30분 3 000원   1대 1일 주차 50 000원부대업장 및 연회장 이용 시  1대 3시간 무료만차 시 주차 불가주차 월 정기권 호텔 프론트 문의업장 이용 고객은 이용 업장 카운터에 차량번호 등록 후 정산해 주시기 바랍니다 (미등록 시 할인불가)인원 추가 정보전 객실 기준 인원 외 인원 추가 불가전 객실 침구 추가 불가영유아 인원수 포함   최대인원 초과 불가현장 결제객실정보UPLAY 룸 : 32인치 240Hz 모니터 2대  컴퓨터 2대 (CPU : I710700KF   VGA : RTX3080   RAM : 32GB)  [반짝특가18시 체크인] 디럭스 레지던스 더블   객실과 18시 체크인 객실 상품은 연박 예약 시 추가요금 20 000원 발생 (현장결제)장기투숙 객실 안내[장기투숙] [10박 이상] 디럭스 레지던스 더블 객실 : 10박 이상 예약 시  1박당 77 700원부터 예약 가능   10박 이상 조회 시 상품 확인 가능[장기투숙] [30박] 디럭스 레지던스 더블 객실 : 30박 예약 시  1박당 47 100부터 예약 가능   30박 조회 시 상품 확인 가능[장기투숙] 객실은 일반 상품과 취소 및 환불 규정이 상이하오니 예약 시 주의 바랍니다투숙객 혜택[VR기기  닌텐도] 전 객실 투숙시 VR 2만원   닌텐도 2만5천원   현장 선착순 대여부대시설 정보이마트24를 제외한 모든 부대업장은 리뉴얼 준비 중으로 이용이 불가합니다이마트24   지상 1층   24시간 운영광주 야시장   지상 2층   18:00~02:00 (Last Order 01:00)   매주 일요일 휴무조식 정보플로라 레스토랑   지상 3층   07:00~10:00 (라스트오더 09:30)투숙객 무료메뉴는 업장의 사정에 따라 변동될 수 있습니다취소 및 환불 규정체크인일 기준 6일 전 : 100% 환불체크인일 기준 5~3일 전 : 50% 환불체크인일 기준 2~1일 전 : 30% 환불체크인일 당일 및 Noshow : 환불불가[장기투숙] 객실체크인일 기준 7일 전 : 100% 환불체크인일 기준 6일 전~당일 및 Noshow : 환불불가장기 투숙 객실은 앱 내 취소가 불가하므로  당사 고객센터를 통하여 취소 및 환불 문의 바랍니다취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타미성년자는 보호자 동반없이 이용이 불가합니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다체크인 시 배정 또는 베드 타입 미기재 상품은 특정객실과 베드 타입을 보장하지 않습니다해당 객실가는 세금  봉사료가 포함된 금액입니다전 객실 애완동물 출입이 불가합니다,1
 첨단 YAJA HOTEL,광주 북구 오룡동 11151,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/68995/421288/e7271d78b453db1e672fbac7565d69a9.jpg,050214688134,사장님 한마디                    ★토요일 일요일 연박은 전화 문의 주세요 ★   01025428114 각 객실의 입실 기준을 확인바라며  추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일  공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.야놀자 회원혜택은 제휴점 내규에 따라 적용됩니다.애완동물 종류 불문 입실불가합니다주말 연박시 연박요금이 추가됩니다입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!                주차장 정보총 30대 주차시설 보유주변 정보지번주소 광주광역시 북구 오룡동 11151광주 과확기술원까지 약 1KM  자동차 2분거리첨단지구 메가박스 약150M  도보 1분거리쌍암공원 약 900M  도보 12분거리남부대학교 시립 국제 수영장 약 1.6KM 자동차 4분거리첨단 근린공원 약 30M  도보 30초 거리객실내부 시설전 객실 I5+16G+GTX3060 240Hz 32인치모니터 ( 파티룸제외 )전 객실 75인치 smartTV & 스타일러 구비전 객실 넷플릭스 & 웨이브( TV다시보기 최적화 )전 객실 해바라기 수전 & 최신형 일체형비데 전 객실 최고급 매트리스 & 침구류  비즈니스객을 위한 프리미엄객실  누하스 안마의자 객실비지니스객을 위한 세탁실 파티 & 이벤트룸 구비 (투베이구조01호  노래방  다트 등 )프런트 및 그 외 시설7시~10시 조식제공한강라면 당일조리한식반찬 6가지  조림  국 제공일요일 조식은 제공하지 않습니다. 추가 안내사항 파티룸 & 이벤트룸 입실 시 분리수거 보증금 있습니다.퇴실시에 확인 후 전액 환불 도와드리겠습니다. 비용 3만원 ,2
 광주 제이파크,경기 광주시 퇴촌면 광동리 3241,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74090/504137/0e1499cb1ad849c8e2a74529459d118e.jpg,050440321766,주차장 정보총 50대 주차시설 보유추가 안내사항넷플릭스  유튜브의 경우 개인 아이디로 이용가능합니다.,3
 첨단 벤틀리 페라리 호텔,광주 광산구 쌍암동 68825,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/5771/386213/ae1a54e6eaa0f7abf015aebfd727525a.jpg,050440448406,사장님 한마디                    벤틀리 안내 : 0629742000광주광역시 광산구 쌍암동 첨단지구 메가박스 옆 위치한 벤틀리 페라리 호텔 입니다.고객분들께 쾌적한 환경을 제공하기 위해 항상 노력하겠습니다.드라이브인 경우 입실 전 프런트 연락 부탁드리며  무인텔의 특성상 예약 후 입실 예정시간을 안내실에 꼭 말씀해주세요. 드라이브인 VIP 객실은 대기시간이 있을 수 있습니다 ^^벤틀리 안내 : 0629742000                주차장 정보주차는 한 예약건당 차 1대만 가능합니다.총 20대 주차시설 보유주변 정보호남고속도로 광산 IC까지 2km  자동차로 약 5분거리광주산단9번로 입구교차로까지 3.25km  자동차로 약 8분거리광주국립박물관에서 자동차로 7.5km  자동차로 약 18분거리광주광산소방서에서 자동차로 1.2km  자동차로 약 4분거리광주광산우편집중국에서 자동차로 1.2km  자동차로 약 6분거리광주정부합동청사에서 자동차로 1.1km  자동차로 약 5분거리광주과학기술원까지 자동차로 1.3km  자동차로 약 7분거리광주첨단과학산업단지까지 자동차로 2.3km  자동차로 약 7분거리벤틀리 안내 : 0629742000객실내부 시설2층 드라이브인 무인텔 운영3층 비즈니스 호텔 운영전 객실 LG 트롬 스타일러 구비(99% 살균  탈취  바지칼주름  의류 건조 가능)조식(한정식) 레스토랑 서비스 제공(오전 7시~9시  일요일 제외  직접 조리한 한정식 제공)전 객실 스파 월풀 욕조 비치드라이브인 경우 입실 전 프런트 연락 부탁드리며  무인텔의 특성상 예약 후 입실 예정시간을 안내실에 꼭 말씀해주세요.벤틀리 안내 : 0629742000프런트 및 그 외 시설벤틀리 안내 : 0629742000,4
 광주 호텔 더 테라스,광주 광산구 우산동 160616,9.3,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/50801/8172/1e70f146e121a30bbdfcc539b1e912c9.jpg,050440150335,사장님 한마디                    저희 하남 호텔더테라스는 가족 친구 친지 연인 모임 및 이벤트등 가공한 최첨단 호텔입니다.주차장 60대 이상 주차를 이용하실 수 있습니다.애완동물 보호소를 신설하였으며  1일 보관료 1만원 입니다. 자세한 사항은 업체 문의 부탁드리며  기타사진에 애완동물 보호소 사진 첨부되어 있습니다.파티룸  글램핑룸 입실시에 분리수거 보증금 10만원 있습니다. 이벤트룸 입실시에 분리수거 보증금 5만원 있습니다. 퇴실시 확인 후 환불해드립니다.                주차장 정보본건물 1층 지하1층 주차타워 1층 2층 주차 자주식 주차 60대 가능총 60대 주차시설 보유지하철 정보1호선 공항역1호선 송정공원역주변 정보소방 안전협회(광주 전남 교육원)  도보로 1분 거리입니다.근린공원까지 200m 도보로 3분 거리입니다.밀레니엄 시민장터 까지  도보로 3분 거리입니다.이마트까지  도보로 10분거리 입니다. 객실내부 시설전객실 스타일러   비데   고데기   안마의자 비치.최신 고사양컴퓨터가 완비 (배틀그라운드 및 오버워치 가능)파티룸   이벤트룸   글램핑룸 인원 추가 무료  침구추가 시 1만원 추가요금 발생합니다프런트 및 그 외 시설입실 시 분리수거 보증금 안내 : 파티룸 글램핑룸 10만원   이벤트룸 5만원 퇴실 시 확인 후 환불해드립니다.고객전용 세탁기 사용가능 (1층 프론트 옆).비지니스 존 출장손님을 위한 컴퓨터 및 복사기 비치됨(1층 프론트 앞에위치).저희 하남 호텔더테라스는 애완동물 보호소를 신설하였으며   1일 보관료 1만원 입니다.  자세한 사항은 업체로 문의 부탁드립니다. (기타사진 애완동물 보호소 사진 첨부되어 있음)전기차량 충전 시설완비추가 안내사항글램핑룸 숯불바베큐 가능연회장  식당  파티룸은 지하 2층에 위치하고 있습니다. 자세한 사항은 프런트 문의 부탁드립니다.이벤트룸c  이벤트룸b 객실의 경우 숙박은 최대2인만 가능하며 객실이용은 최대6명이 가능합니다 참고하시어 예약 바랍니다.이벤트룸a 숙박 최대4명  객실이용은 최대8명가능,5
 광주 호텔 베네,경기 광주시 경안동 575,9.3,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/5919/35977/3bcb2f10f720d3e077db2eb174124fe0.jpg,050440423107,사장님 한마디                    저희 호텔베네를 이용해주셔서 너무나도 감사드립니다. 저희호텔베네는 2022년2월 1일부터  숙박예약은  현장예약 및 전화 예약으로만받고있으니  모든문의는 0317984100으로 연락주시면 감사드립니다. 아울러 새해복 많이 받으세요.  감사합니다.★★★환불 규정★★★여기어때로 예약 시   당일예약 환불  은 불가한 점 양해바랍니다특히 토요일  일요일  공휴일 숙박 예약 시 날짜를 꼭 확인하고 예약해주시길 부탁드리겠습니다.더불어 호텔베네는 숙박업소로서 미성년자는 이용이 불가능합니다.신분증을 꼭 지참해주시고  신분증 미참으로 인한 환불 또한 어려운 점 양해바랍니다.저희 호텔베네는 항상 여러분의 안전과 행복을 기원합니다. 감사합니다. :)주차장 정보본 업소 건물 뒤에 (명성 주차장)이 있습니다주차장 입구는 본 건물을 돌아서 있으므로네비게이션에 베스킨라빈스 광주경안점 입력 후도착 시 배스킨라빈스와 티월드 사이에작은 골목으로 진입하시어주차하시면 객실당 무료주차권 1개씩 지급해드립니다※ 점심시간부터 초저녁까지 주차장 이용객이 많습니다※ 입실 전에 업소로 전화 하시어 주차 자리 유무를  꼭 확인 해주세요주말 (토 일)주차는 자리가 넉넉합니다.  이용에 불편함 없으실겁니다.총 25대 주차시설 보유지하철 정보경강선 경기광주역주변 정보 광주종합터미널 도보 3분 경안동 공영주차장 도보 1분  이마트 광주점 도보 3분 참좋은 병원 도보 1분 ict 폴리텍대학 도보6분 경안시장 도보 1분 광주시청 차량으로8분 한국전력 광주지사 챠량2분객실내부 시설코로나 방지 대비 마스크 착용 필수 요망 주차는 한 객실당 한대만 가능합니다.★고객만족★ 다양한 비품 구비침구(린넨) 제품 모두 새 제품으로 교체완료★빠른 WIFI★ 전객실 개별 WIFI스텐다드 42인치 디럭스 55인치  프리미엄 65인치TV 설치 완료프런트 및 그 외 시설+전객실 넷플릭스  티비다시보기 가능합니다.+평일 주말 현장결제 해주시는 여기어때 회원님들께 대실쿠폰 적립해 드립니다. (5번 적립시 대실 무료이용 가능 합니다. ).+ 여기어때 회원혜택은 제휴점 내규에 따라 적용됩니다.+ 프런트에서 여기어때 회원임을 알려주세요. 할인가 적용됩니다+ 성수기 및 특정일  공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.+ 입실 시 신분증 지참 부탁 드립니다+1층 로비에서  음료   따뜻한 캔음료  타월  무한제공 합니다.+1층 포론트에서 리뉴 렌즈케이스 .  무료 제공 해드립니다.+전객실 넷플릭스   유튜브 프리미엄 무한 시청 가능합니다.+평일 무한대실 최대6시간 이용가능 합니다.+평일 무한숙박 입실16시부터 다음날 13시 까지 가능합니다.+평일 야간대실 이용 가능합니다+3층 프런트에서 고데기 무료 대여해드립니다. (신분증및 보증금 맡겨주셔야 됩니다.) +비상시 프런트에 상비약 구비 완료 (소화제  진통제 종합감기약 밴드 소독약 등),6
