Lodge_name,Lodge_address,Lodge_rate,Lodge_type,Lodge_RealImgName,Lodge_Tel,Lodge_content,Lodge_SellerInfo_BusinessNum
 전주 한옥마을 인디고,전라북도 전주시 완산구 풍남동2가 111  　,7,게스트하우스,//image.goodchoice.kr/resize_490x348/adimg_new/74711/0/ec2ecbf3e67d9cc20cc209a9c4c44530.jpg,050440467398,사장님 한마디                    안녕하세요.인디고 입니다.2023년 5월 25일 오픈했습니다:)  전주 난장 및 전주 한옥마을 공용주차장에서 도보로 3~5분 걸립니다:) 저희 숙소는 청소에 있어 보건 및 숙박분야의 전문가들과 협력하여 개발한 청결 강화 기준을 준수하고 있으며 숙소 청소 및 살균 소독에 노력을 기울이고 있습니다. 입실 전 후 소독용 에탄올로 소독 하고 있습니다. 청결하게 하고 있으며 살균된 침구만 사용합니다. 토퍼 매트리스 10cm 이상으로 편안한 잠자리와 건강한 수면을 느낄수 있으세요:) 미국 환경 보호국 엄격한 기준 certi purus를 통과한 매트리스이며 몸을 부드럽게 감싸주면서 받쳐주는 매트리스  예요:) 전주 한옥마을 내에 위치해 있으며 전주 한옥마을 공용주차장 이용시 도보로 3~5분 소요 됩니다. 저희 숙소는 마당이 앞마당 뒷마당 있습니다. 앞마당에는 푸릇한 나무와 식물들을 보며 힐링하실수 있고 뒷마당은 붉은 화산석으로 되어 있어서 감성적인 공간으로 꾸며 보았어요:)  전체 대관 예약전에 전화 한번 주세요:) 예약이 있는지 확인하고 알려드릴께요  01048991882 입니다:) 각방에 화장실이 있으며 tv 냉장고 물 칫솔 치약 샴푸 린스 바디워시 수건이 제공 됩니다:)오시는 길[전주고속버스터미널에서 오시는 방법]  전주천동로   방면으로 우회전 후 10M 이동해주세요  시외버스터미널   방면으로 우회전 후 448M 이동해주세요병무청오거리에서   예수병원   방면으로 우회전 후 2.7KM 이동해주세요동부시장사거리에서   은행로   방면으로 좌회전 후 132M 이동해주시면 저희 게스트하우스가 있습니다주변정보전주한옥마을 도보 3분전주고속버스터미널 차량 10분완산칠봉꽃동산 차량 10분숙소 이용 규칙영유아.초등학생 인원수에 포함입니다.전 객실 최대인원을 지켜주세요전 객실 금연 (금연 건물로 흡연 시 미환불 강제 퇴실)객실 내 취사 금지시설물을 파손하거나 침구류 훼손 및 오염(세탁 불가능) 시 전액 배상타인에게 피해나 불쾌감을 주는 행위 또는 게스트하우스 이용 규정을 지키지 않을 경우 강제 퇴실 조치보호자 미동반 미성년자 입실 불가 (업체 문의 필수)반려동물 입실 불가현장 요금 추가 정보인원 추가 시 20 000원침구 추가 시 15 000원주차장 정보전주 한옥마을 공용 주차장 유료 주차 주차시 하루에 12 000 원 이며 숙박 영수증 지참시 50% 할인된 금액 6 000원에 주차 가능하세요:)취소 및 환불 규정체크인일 기준 10일 전 : 100% 환불체크인일 기준 9일 전 ~ 당일 및 NoShow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인 사항 및 기타위의 정보는 게스트하우스 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다예약 확정 이후의 취소는 취소환불규정에 의거하여 적용됩니다,1
 군산 다올호텔,전북 군산시 대명동 3846,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/71984/466494/f2c5ec9303373299ab20ced2dcc92233.jpg,050448864686,주차장 정보총 17대 주차시설 보유주변 정보시청 2km 차량 5분터미널 400m 도보 5분  차량 1분복성루 430m 도보 5분  차량 1분지린성 620m 차량 2분노조미라멘 680m 차량 3분중동호떡 670m 차량 2분이성당 1.4km 차량 4분경암동 철길마을 1.5km 차량 5분군산 근대 역사박물관 1.7km 차량 5분진포 해양테마공원 1.7km 차량 5분객실내부 시설★2022년 9월 GRAND OPEN★·전객실 OTT BOX 설치 (넷플릭스  웨이브  유튜브 시청가능)·전객실 대형 TV 설치 ·전객실 고데기&드라이기 일체형설치 ·전객실 비데설치·전객실 방역 및 소독 안심존·1층 스낵바 원두커피 및 다양한 간식 서비스·VIP Room i59400F RAM16G RTX 2060 ·TWIN Room i59400F RAM16G RTX 2060 ·Premium Room i57200F RAM16G RTX 1060추가 안내사항인원추가 시 요금 발생됩니다. 1인추가 시 10 000원 (숙소로 문의해주세요.) 혼숙의 경우  단순일행으로 3인이상의 혼숙은 불가하며  가족단위만 가능합니다.,2
 라한호텔 전주,전북 전주시 완산구 풍남동3가 265,9.4,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2022/11/15/63736753696c8.jpg,16448005,사장님 한마디                    특별한 살롱 한옥마을의 정취를 품은 전주의 호텔입니다모던한 인테리어를 입힌 아늑한 객실과 이색적인 한옥마을 전망을 자랑합니다                주변정보전주한옥마을 도보 3분전주동물원 차량 16분전주종합경기장 차량 9분기본정보체크인 : 15:00 | 체크아웃 : 11:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (무료)인원 추가 정보기준인원 외 추가 시  침구 및 엑스트라베드 추가 요금 발생 : 1박당 1인 30 000원 (단  일부 객실 엑스트라베드 이용 불가   호텔 문의)영유아 인원수 포함   최대인원 초과 불가객실 내 정원 기준 초과 금지현장 결제부대시설 정보[루프탑 야외 수영장]운영 기간 : 2023년 11월 27일까지 운영운영 시간10월 월~목  11월 주중 주말 : 10:00~19:0011월 금~일  공휴일(10월 9일) : 10:00~21:00이용 요금 : 1인 50 000원(대인)  40 000원(소인)비수기 투숙객 요금 : 1인 18 000원(대인)  13 000원(소인)※ 소인 : 36개월~만 11세(초등학생)구성 : 어덜트풀 깊이 1.2m  키즈풀 깊이 0.6m   카바나 & 선베드 대여 유료온수풀 운영 : 32°C (하절기 최저 28℃)수영복 착용 필수 (래쉬가드 착용가능)아쿠아 슈즈 외의 슬리퍼 및 신발 수영장에서 사용 불가천둥  번개를 동반한 우천 시 고객안전을 위해 임시 휴장될 수 있으며  환불 조치 불가[전주산책]운영시간 : 09:00~21:00음료 및 도서상품 투숙객 10% 할인 적용 (일부상품 제외)[하녹당 (카페테리아)   2층]운영시간 : 10:30~22:30   야식메뉴 주문 가능시간 18:00~22:00[피트니스]운영시간 : 06:00~21:00   투숙객 전용 시설 (투숙객 이용 무료)[사우나]운영시간 : 06:00~21:00 (브레이크타임 12:00~13:00)   매월 1  3  5주차 화요일 휴무매월 2  4주차 화요일 운영 시간 : 06:00~18:00 (브레이크타임 12:00~13:00)투숙객 1인 10 000원(대인)  8 000원(소인)※ 소인 : 초등학생※ 투숙객 전용 시설  초등학생 미만 출입 불가조식 정보더 플레이트   07:00~10:00   뷔페정상가 1인 25 000원(대인)  17 000원(소인)사전예약 할인가 : 1인 20 000원(대인)  14 000원(소인)※ 소인 : 48개월~만 11세(초등학생)사전 신청 없이 당일 방문 신청 시 정상가 적용현장 결제취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 2일 전 18시까지 : 100% 환불체크인일 기준 2일 전 18시 이후~당일 및 Noshow : 환불불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타미성년자는 보호자 동반없이 이용이 불가합니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다이미지는 실제와 상이할 수 있습니다해당 객실가는 세금  봉사료가 포함된 금액입니다수영장 운영은 날씨 또는 호텔 상황에 따라 변동될 수 있습니다,3
 전주 애플모텔,전북 전주시 완산구 효자동3가 15323,9.4,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74977/521090/68e6dfbc12685430812bc9fa94cc6018.jpg,050213952998,사장님 한마디                    전주 신시가지 애플입니다 ^ㅡ^주요 출장지 관광지와 밀접한곳에 위치해 있습니다!항상 최상의 서비스와 객실을 제공할 수 있도록 노력하겠습니다.감사합니다 :)                주차장 정보총 15대 주차시설 보유주변 정보전주한옥마을까지 차로 5km  17분거리전주고속버스터미널까지 차로 4.2km  12분거리전주역까지 차로 7.7km  23분거리전북대학교까지 차로 4.7km  차로 14분거리롯데백화점까지 3.8km  차로 12분거리막걸리 골목까지 4.1km  차로 15분거리전북도청 상공회의소 우정국등 도보 15분거리객실내부 시설와이파이수화물 보관 서비스24시간 리셉션스파 욕조 월풀비즈니스 객실평면 대형 TV프런트 및 그 외 시설1층 프런트앞 다과 커피머신충전기  기타 필요시 프런트에 요청 부탁드립니다.추가 안내사항각 객실의 입실 기준을 확인바라며  추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일  공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.입실시 신분증을 확인하고 미성년자는 입실이 제한됩니다.(신분증을 꼭 지참해주시기 바랍니다.)아동입실 불가,4
 베스트웨스턴 플러스 전주 호텔,전북 전주시 완산구 서노송동 6033,9.3,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/14/5f5ec72c40e9e.jpg,0632317777,사장님 한마디                    전주의 주요 관광지와의 접근성이 뛰어나 편안하고 즐거운 휴식을 누릴 수 있는 호텔입니다깔끔하고 감각적인 외관과 청결하고 쾌적하게 관리되는 객실이 준비되어 있습니다                주변정보한옥마을 도보 10분전주 영화의 거리 도보 5분전주역 차량 12분공지사항객실 내 일회용품 (치약  칫솔  면도기  슬리퍼  어매니티 등)은 비치되어 있지 않습니다기본정보체크인 : 15:00 | 체크아웃 : 11:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 미제공)주차 가능 (무료)인원 추가 정보기준인원 외 추가 시 1인 30 000원(성인)  15 000원(아동)   호텔 문의 필요최대 인원 초과 시 입실 불가 (방문객 포함)현장결제투숙객 혜택비즈니스 센터  피트니스 센터 이용 무료자전거 무료 대여 서비스 (선착순 마감)   동절기 미운영 (매년 12~2월)   상세 이용 프론트 문의부대시설 정보레스토랑   2층 실외 수영장 (하계절 운영)   3층 피트니스 센터   2층   투숙객 무료세탁실   2층   유료   프론트 문의연회장   2층   유료   프론트 문의옥상정원   14층   09:00~18:00   프론트 문의조식 정보레스토랑   2층   매일 06:30~10:001인 22 000원(14세 이상~성인)  19 000원(4세 이상~13세 이하)사전 결제 할인 1인 19 000원(14세 이상~성인)  16 000원(4세 이상~13세 이하)현장 결제취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 3일 전 24시까지 : 100% 환불체크인일 기준 2일 전 24시까지 : 50% 환불체크인일 기준 1일 전 24시까지 : 30% 환불체크인일 당일 및 Noshow : 환불불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타미성년자는 보호자 동반없이 이용이 불가합니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다체크인 시 배정 또는 베드 타입 미기재 상품은 특정객실과 베드 타입을 보장하지 않습니다해당 객실가는 세금  봉사료가 포함된 금액입니다수영장 운영은 날씨 또는 호텔 상황에 따라 변동될 수 있습니다,5
 전주 투썸스테이중화산점,전북 전주시 완산구 중화산동2가 657,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/49629/138133/9d8ab9d691c12fb6a64f4d0d58c9d471.jpg,050214607208,사장님 한마디                    리뉴얼을 통해 더욱 새로워 졌습니다.투썸스테이는편안한 공간을 제공해 드리기 위해(전객실에) 트롬스타일러  최고급 메모리폼 매트리스 (슈퍼킹  킹사이즈)  비데  조명 메이크업거울 고데기 겸용드라이기  무소음 냉장고등을 설치하였습니다.재미있는 공간을 위해(전객실에) 대형 UHD TV  OTT  일체형 PC를 설치하여 넷플릭스  웨이브  디즈니플러스  티빙(일부객실)  유튜브등 다양한 컨텐츠를 마음껏 즐기실 수 있습니다.깨끗한 공간을 위해세스코를 통한 위생관리를 하고 있으며  전객실 소독을 실시하고 있습니다.아울러  산소발생기를 통해 맑은 산소를 공급하고 있으며 전객실에 공기청정기를 설치하였습니다.고객님들께 더욱 많은 Value를 드리기 위한 투썸스테이의 노력을 계속될 것입니다.항상 행복하세요~~                혜택안내요금할인주차장 정보 내부1층 주차장 (최대 22대 주차가능 1객실당 1차량) 만차시 후문앞 공영주차장 무료이용 가능 (중화산동 2가 6516)총 22대 주차시설 보유주변 정보 화산체육관과 가장 가까운 숙소입니다. 한옥마을  터미널  막걸리골목  전북도청이 지도상 2km 이내에 위치하고 있습니다. (차량으로5분~10분내외 소요)  도보 1분거리에 편의점 2개  롯데수퍼가 위치하고 있습니다. 도보 1~2분 거리에 조식이 가능한 식당과 맛집들이 많이 있으며  프론트 요청시 주변 맛집지도를 제공해 드립니다.객실내부 시설1. 전객실 트롬스타일러 설치2. 최신 65 55인치 4K UHD TV와 넷플릭스  WAVVE  디즈니플러스  티빙(일부객실)무료시청3. 7성급 최고급 슈퍼킹  킹 사이즈 매트리스 (싱글트윈 제외) 4.   굿바이 미세먼지   전객실 산소방  공기청정기설치 (순도높은 산소공급으로 편안한 수면)5. 객실별 온도제어 시스템 구축 (방온도는 고객님이 결정하세요~~)6. 위생적인 1회용품: 샤워스펀지  화장품  치약등 위생에 취약한 물품등도 1회용으로 제공합니다.7. 세스코의 전문적인 위생관리프런트 및 그 외 시설편안함에 안전을 더했습니다.1.한층 업그레이드 된 단열 :화재에 안전한 난연재를 사용하여 단열을 강화하였습니다.2.고객세탁실을 운영하고 있습니다. 3.객실에 비치된 1회용품 외에 가운  롤브러쉬등은 프론트에 요청하시기 바랍니다.4.프론트에는 맛있는 커피와 차류  냉온 얼음 정수기가 준비 되어 있습니다.5.로비에 PC  프린터  팩스를 비치하여  긴급한 비지니스 업무도 처리하실 수 있습니다.,6
 전주 호텔 늘,전북 전주시 덕진구 우아동2가 9271,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/45946/486703/b88d5a017cc452ff06d1083286d904e9.jpg,050440156798,사장님 한마디                    저희 늘에서는 타입별 100인치TV 70인치TV 55인치TV 스타일러 안마의자 공기청정기 전객실 배틀그라운드 고사양PC 커플2PC 전객실 넷플릭스 티빙 웨이브 디즈니플러스 왓챠 쿠팡플레이 무료시청 보드게임룸 닌텐도스위치룸 VR룸 트윈룸 등 다양한 시설이 완비되어 있습니다!!!기준 체크아웃시간이 30분 경과 될경우 대실요금이 책정됩니다.신분증 미지참으로 인해 이용불가시 취소처리 불가합니다                주차장 정보 정문1층 주차장 시설을 갖추고 있습니다. (총 20대 주차시설 보유) 발레파킹 주차서비스를 이용하실 수 있습니다. (프런트에 문의) 내부 주차장 만차시 인근 공영주차장을 이용하실 수 있습니다. (프런트에 문의)신분증 미지참으로 인해 이용불가시 취소처리 불가합니다총 20대 주차시설 보유객실내부 시설전객실 게이밍PC전객실 탬포매트리스전객실 넷플릭스 웨이브 티빙 디즈니플러스 왓챠 쿠팡플레이 무료시청100인치&70인치&55인치TV스타일러에어드레서안마의자공기청정기일체형드라이고데기욕조프런트 및 그 외 시설  NO!! Smoking  저희 늘호텔은 전객실 금연으로 운영중입니다.1층 주차장에 흡연구역이 따로 만들어져 있으니 .불편하시더라고 흡연은 지정된 구역에서만 부탁드리겠습니다.^^외출 시 카드키 프론트 보관 부탁드립니다. 분실시 3만원 청구신분증 미지참으로 인해 이용불가시 취소처리 불가합니다,7
 전주 베스트인시티호텔,전북 전주시 덕진구 금암동 4628,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/69067/414912/b31a6046c60f1b1bd126079f37dc5686.jpg,050440230241,사장님 한마디                    2021.10 GRAND OPEN청결한 객실 관리와 최고의 서비스로 항상 고객분들에게 행복한 하루를 선물 하겠습니다.도심 속 힐링공간  베스트인시티호텔 :)                주차장 정보⭐주차장 이용 안내단  주차장은 체크인 시간부터 가능합니다.버스 및 대형 차량은 프론트로 문의 부탁드립니다.총 30대 주차시설 보유주변 정보전주터미널까지 680m 도보 10분전주종합경기장까지 1.1km 차량 6분덕진공원까지 2km 차량 6분전주한옥마을까지 2.8km 차량 6분전북대학교까지 912m 차량4분전주역까지 3.6km 차량13분객실내부 시설 전 객실 넷플릭스 시청가능전 객실 65인치 UBD SMART TV 구비스타일러  공기청정기 구비 객실 보유커플PC 슈페리얼  PC사양안내CPU i5  9400F메모리 : 16기가그래픽카드 : RTX2060모니터 : 32인치 게이밍 강화유리 144Hz마우스 : 로지텍 게이밍 G102IC키보드 : 게이밍 K660S헤드셋 : 앱코n700게이밍의자 : 한니발커플PC 프리미엄  PC사양안내CPU i5  8500F메모리 :16기가그래픽카드 : GTX1060모니터 : 32인치 게이밍 강화유리 144Hz마우스 : 로지텍 게이밍 G102IC키보드 : 게이밍 K660S헤드셋 : 앱코n700게이밍의자 : 한니발 프런트 및 그 외 시설 파티풍선및 파티용품으로인해 벽지훼손및 객실훼손시 보상비용이 청구 될 수 있으니 조심 부탁드립니다.입실시 기준 인원은 2인이며  추가 인원시 현장에서 추가요금 1명당 15 000원이 발생 됩니다.(영유아 인원수 포함)추가 안내사항  ,8
 전주 MH호텔 중화산동점,전북 전주시 완산구 중화산동2가 6572,10.0,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/01/18/63c750d547553.jpg,01082913334,사장님 한마디                    전주의 주요 관광지들과의 거리가 가까워 편안한 여행이 가능한 호텔입니다또한 인근 은행  병원  카페  맛집 등이 위치하여 비즈니스와 관광에 모두 적합합니다                주변정보전주고속터미널 차량 8분완산칠봉꽃동산 차량 9분전주한옥마을 차량 12분기본정보체크인 : 16:00 | 체크아웃 : 12:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (객실당 1대 무료)인원 추가 정보기준 인원 외 추가 시  1인 20 000원(19세 이상~성인)  19세 미만 입실 불가침구 추가 : 1채당 20 000원영유아 인원수 포함   최대 인원 초과 불가현장 결제투숙객 혜택짐 보관 가능프린트 이용 가능전 객실 넷플릭스 이용 가능 (개인 계정)취사 시설로얄 스위트 객실 : 간단 취사 가능객실 내 육류  튀김류  생선류 조리 금지취소 및 환불 규정체크인일 기준 1일 전 24시까지 : 100% 환불체크인일 기준 당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다어린이 및 반려동물은 입실이 불가합니다미성년자는 보호자 동반 없이 입실이 불가합니다이미지는 실제와 상이할 수 있습니다체크인 시 배정 상품 또는 베드 타입이 미기재된 상품은 특정 객실과 베드 타입을 보장하지 않습니다객실가는 세금  봉사료가 포함된 금액입니다성비가 불균형한 남녀는 입실이 불가합니다 (예: 남성 2인  여성 1인 입실 불가   적발 시 강제 퇴실 및 환불 불가),9
 전주 소소한 한옥,전라북도 전주시 완산구 풍남동2가 112  　,7,게스트하우스,//image.goodchoice.kr/resize_490x348/adimg_new/73277/0/625510d2c0f5973bc5b3b0c34497f086.jpg,050240228335,사장님 한마디                    소소하게 행복이 머무는 공간입니다.# 새로 오픈했어요# 전주 한옥마을 내에 위치 하고 있으며 전주 한옥마을 공용주차장에서 도보로 3~5분 소요 됩니다.# 전 객실 소독용 에탄올로 소독하고 있으며 객실청소 퇴실후 입실전 총 3번 소독을 하고 있습니다. # 침구는 화학약품 및 락스를 사용하지 않으며 베이킹 과탄산소다 오직 천연 세제를 사용하며 매 번 침구 교체를 원칙으로 합니다. 쾌적하고 깨끗한 공간을 위해 노력하고 있으며 신생아 영아 모든 고객들이 안심하고 사용할수 있는 공간 입니다.# 전주 한옥 마을 공용주차장과 주요 관광지 그리고 먹거리와 즐길거리 모두 도보로 가능한 위치에 있습니다.: 도보 3~5분  공영 주차장 최명희 문학관 메인거리: 도보 10~15분 경기전 오목대 전동성당 향교 메인거리 동문길(먹자골목)                오시는 길[전주고속버스터미널에서 오시는 방법]  전주천동로   방면으로 우회전 후 10M 이동해주세요  시외버스터미널   방면으로 우회전 후 448M 이동해주세요병무청오거리에서   예수병원   방면으로 우회전 후 2.7KM 이동해주세요동부시장사거리에서   은행로   방면으로 좌회전 후 132M 이동해주시면 저희 게스트하우스가 있습니다주변정보전주한옥마을 도보 3분전주고속버스터미널 차량 10분완산칠봉꽃동산 차량 7분숙소 이용 규칙영.유아도 인원수에 포함해주시고 최대인원수를 초과하시면 안됩니다전 객실 금연 (금연 건물로 흡연 시 미환불 강제 퇴실)전 객실 취사금지시설물을 파손하거나 침구류 훼손 및 오염(세탁 불가능) 시 전액 배상타인에게 피해나 불쾌감을 주는 행위 또는 게스트하우스 이용 규정을 지키지 않을 경우 강제 퇴실 조치보호자 미동반 미성년자 입실 불가 (업체 문의 필수)반려 동물은 입장 불가현장 요금 추가 정보인원 추가 시 1인 20000원 (24개월 이상~성인)주차장 정보주차 불가전주 한옥마을 공용 주차장 유료 주차 가능취소 및 환불 규정체크인일 기준 10일 전 : 100% 환불체크인일 기준 9일 전 ~ 당일 및 NoShow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인 사항 및 기타시즌별 객실 가격 상이하오니 확인바랍니다위의 정보는 게스트하우스 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다예약 확정 이후의 취소는 취소환불규정에 의거하여 적용됩니다,10
 전주 투썸스테이서신점,전북 전주시 완산구 서신동 9663,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/3199/506887/af4a985ba3c6349230843f1f8e17878b.jpg,050214660651,사장님 한마디                    전주 투썸스테이서신점 입니다 ^ㅡ^핫플레이스 관광지 명소와 밀접한 중심지에 위치하고 있습니다.전객실 넷플릭스 디즈니플러스 무료시청  전객실 에어드레서 공기청정기 구비항상 최상의 서비스와 객실을 제공할 수 있도록노력하겠습니다! 감사합니다 :)이용안내각 객실의 입실 기준을 확인바라며  추가 인원시 당일 프론트에서 추가 요금 결제됨을 알려드립니다.성수기 및 특정일  공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)익일 새벽 3시까지 미체크인시 노쇼 처리 됩니다.불편사항 있을 시 언제든지 프론트에 문의주세요. 친절하게 답변해드리겠습니다~!혜택안내요금할인객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.주차장 정보넉넉한 주차공간을 확보하고 있습니다.객실당 1대의 무료주차를 제공하고 있으며  주차가 불편하실 경우 발렛해 드립니다.호텔 옆 유료주차장은 투썸스테이 주차장이 아닙니다 정문 양측에 있는 제 1 2 주차장을 이용하시기 바랍니다.총 40대 주차시설 보유주변 정보롯데백화점 226m  도보 1분전북대학교 1.7km  차로 5분고속버스터미널 1.7km  차로 7분전주한옥마을 7.9km  차로 10분남부야시장 4.9km  차로 8분전주객사길 4.7km  차로 10분삼천동 막걸리거리 5.7km  차로 13분전주화산체육관 2.6km  차로 5분전주자전거경륜장 1.9km  차로 5분객실내부 시설 전 객실 넷플릭스 OTT 시청가능 전 객실 공기청정기 전 객실 에어드레서와이파이 고데기 드라이기트윈베드 프런트 및 그 외 시설조식운영 (운영시간 07:00 ~ 09:00)지하 1층 조식당 셀프조식 코너주차가능각층별 복도끝 정수기 전자레인지 구비전객실 금연(복도끝 흡연장소 있음)무인시스템 키오스크추가 안내사항각 객실의 입실 기준을 확인바라며  추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일  공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다.(신분증을 꼭 지참해주시기 바랍니다.)  ,1
 전주한옥마을 한지꿀잠 펜션,전북 전주시 완산구 풍남동3가 816,7,펜션,//image.goodchoice.kr/resize_490x348/affiliate/2023/03/29/6423a21ac86a5.jpg,050440128083,사장님 한마디                    전주 한옥마을 내 전통 한옥의 분위기를 높여주는 펜션입니다가족  소규모  단체용 등 다양한 목적으로 투숙하실 수 있습니다                주변정보경기전 도보 5분오목대 차량 4분아중호수 차량 11분공지사항전 객실 취사불가한옥마을 내에는 주차장이 없습니다공영주차장(도보 6분)에 주차 해주셔야합니다주말 (토 일)  공휴일은 차량이 통제 됩니다 차량 진입 불가합니다기본정보입실 : 15:00 | 퇴실 : 11:0022시 이후 입실 시 사전문의 (필수)무료 WiFi전 객실 금연인원 추가 정보1인 10 000원 (영유아 포함)영유아 인원수 포함   최대인원 초과불가침구 추가 : 10 000원현장 결제펜션 서비스시설 이용문의 및 비용 별도 펜션문의짐보관 가능카드결제 가능전자레인지   상비약 구비취소 및 환불 규정숙박일 기준 6일전 : 100% 환불숙박일 기준 5일전 : 90% 환불숙박일 기준 4일전 : 80% 환불숙박일 기준 3일전 : 70% 환불숙박일 기준 2일전 : 50% 환불숙박일 기준 1일전 : 30% 환불숙박일 당일 및 Noshow : 환불불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타각 객실마다 정해진 최대 수용 인원(영유아포함) 초과를 엄격히 금하며  예약된 인원 외에는 숙소에 입실 할 수 없습니다.최대 인원 초과시 입실이 불가 합니다 (방문객 불가)객실 내 육류  튀김류  생선류 조리를 할 수 없습니다전 객실 애완동물 출입이 불가합니다보호자 동반없는 미성년자는 이용하실 수 없습니다해당 이미지는 실제와 상이 할 수 있습니다이용시설의 분실 및 훼손의 책임은 이용자에게 있으니 주의부탁드립니다객실 내에서는 화재위험물질 (화약  폭죽 등)은 사용 하실 수 없습니다 (화재로 인한 책임은 이용자에게 있습니다)쓰레기는 지정된 장소에 분리하여 주시기 바랍니다위의 정보는 펜션의 사정에 따라 변경될 수 있습니다성수기 기간동안 일부 객실의 경우 요금변동이 있을 수 있습니다,2
 호텔 아라리,전북 전주시 덕진구 금암동 7531,9.5,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/06/26/64994a56d3977.jpg,0639089200,사장님 한마디                    전주 시내에 위치하고 있는 호텔 아라리는 전주의 다양한 볼거리와 즐길 거리를 쉽게 접할 수 있으며  루프탑에서 전주의 야경과 시티뷰를 감상하실 수 있는 최적의 조건을 자랑합니다                주변정보전주고속터미널 차량 2분전주한옥마을 차량 9분완산칠봉꽃동산 차량 15분기본정보체크인 : 15:00 | 체크아웃 : 11:0023시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (무료)인원 추가 정보기준인원 외 추가 시  조식 및 침구 포함 1인 20 000원 (36개월 이상~성인)  36개월 미만 무료   호텔 사전 문의 필수침대 추가 불가영유아 인원수 포함   최대인원 초과 불가현장 결제투숙객 혜택짐 보관 가능조식 무료루프탑 이용 무료부대시설 정보세미나실   2층   09:00~21:00   투숙객 할인 (호텔 문의)루프탑   옥상층   09:00~23:00조식 정보조식당(로비)   2층   07:00~10:00취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 8일 전 : 100% 환불체크인일 기준 7일 전 : 80% 환불체크인일 기준 6~5일 전 : 60% 환불체크인일 기준 4~3일 전 : 40% 환불체크인일 기준 2일 전~당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다미성년자는 보호자 동반 없이 이용이 불가합니다이미지는 실제와 상이할 수 있습니다체크인 시 배정 상품 또는 베드 타입이 미기재된 상품은 특정 객실과 베드 타입을 보장하지 않습니다객실가는 세금  봉사료가 포함된 금액입니다무분별한 음주  가무  고성방가를 자제 바랍니다반려동물 입실을 금지합니다,3
