Lodge_name,Lodge_address,Lodge_rate,Lodge_type,Lodge_RealImgName,Lodge_Tel,Lodge_content,Lodge_SellerInfo_BusinessNum
 삼산 아마레,울산 남구 삼산동 14774,9.3,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74705/517179/067d9729c258b3c8d81c6ae248995ce7.jpg,050440395782,주차장 정보주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)지하철 정보동해선 태화강역,1
 울주 케렌시아,울산 울주군 상북면 등억알프스리 51612,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74813/519445/1801dcfa833c1c22a4c4eca5a7f0a5d8.jpg,050440101914,주차장 정보주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)주변 정보간월자연휴양림까지 약 2 1km  차량 4분거리영남알프스 복합웰컴센터까지 약 600m  도보 9분거리도깨비도로까지 약 700m  차량 2분거리작천정 벛꽃거리까지 약 3.5km  차량 7분거리자수정동굴나라까지 약 3km  차량 5분거리객실내부 시설주차가능계곡인접한 숙박 시설입니다. 안마의자  와이파이  고사양PC가 배치가 되어있으며 복층구조입니다.연박시 추가요금 현장결제,2
 미므미므,울산 울주군 서생면 진하리 773,9.8,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2022/12/26/63a94066a3309.jpg,01058185360,사장님 한마디                    4면이 유리로 둘러싸여 있는 객실엔 수영장이 있으며  나무 계단을 따라 올라가면 하늘을 바라볼 수 있는 색다른 공간이 마련되어 있어 프라이빗한 휴식이 가능합니다                주변정보진하해수욕장 도보 1분간절곶 차량 6분남창역 차량 13분기본정보체크인 : 15:00 | 체크아웃 : 11:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity 있음주차 가능 (객실당 1대 무료)인원 추가 정보기준인원 외 추가 시  1인 66 000원 (14세 이상~성인)  33 000원 (24개월 이상~13세 이하)  24개월 미만 무료 (증빙서류 제출 시에만 가능)침구 추가 현장 문의 필요영유아 인원수 포함   조식 및 식기류 포함   최대인원 초과 불가현장 결제   인원 추가 시 체크인 3일 전까지 호텔 문의 필수 (사전 협의되지 않은 추가 인원 투숙 불가)투숙객 혜택짐 보관 가능프린트 이용 가능넷플릭스 이용 가능 (빔 프로젝터  개인 계정)부대시설 정보야외 바비큐장   객실 옆   15:00~22:00   전기 그릴 이용 시 대여비 30 000원조식 정보관리동   07:50~10:00투숙객 2인 무료   추가 이용 시 별도 요금 없음 (인원 추가 요금에 포함)조식은 기준 인원수에 맞게 08시부터 관리동에 비치되면 해당 번호에 맞게 들고 가셔야 합니다(유아식 등 기호에 원하시는 음식으로 변경 및 추가는 불가하며 일괄 한식 도시락으로 구성됩니다)취사 시설전 객실 간단 취사 가능객실 내 육류  튀김류  생선류 조리 금지식기류 2인 구비 (인원 추가 요금에 포함   인원 추가 외 필요 시 별도 비용 발생)취소 및 환불 규정체크인일 기준 7일 전 15시까지 : 100% 환불체크인일 기준 7일 전 15시 이후~5일 전 15시까지 : 50% 환불체크인일 기준 5일 전 15시 이후~3일 전 15시까지 : 30% 환불체크인일 기준 3일 전 15시 이후~당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다온수 요청시간 (선택 후 호텔에 연락 요망) 15:00  16:00  17:00   3~5시간 사용 가능합니다전화상담 시간 09:00~11:00  15:00~18:00객실 정비 시간 11:00~15:00까지는 답변이 다소 늦어질 수 있습니다미성년자는 보호자 동반 없이 이용이 불가합니다미므미므의 실내  실외 모든 공간에서는 금연입니다 (전자담배  아이코스 등의 흡연도 모든 공간에서 금연입니다)퇴실 시 사용하신 식기류는 정비해 주시고 쓰레기는 각 동의 지정장소로 배출해 주시기 바랍니다부주의로 인하여 발생하는 파손 및 물질적 피해 발생 시 책임은 고객에게 있으며 보상 비용이 청구됩니다 (파손 시 관리자에게 알려주시고 소중히 다뤄 주시길 바랍니다)룸 컨디션 유지를 위해 반려동물의 출입 및 입실이 불가하며  해당 사유로 환불 또한 불가합니다드론 촬영을 절대 금합니다 (법적 문제가 발생될 시 책임은 고객에게 있습니다)사전 협의가 이뤄지지 않은 상업 목적의 사진 및 영상 촬영(광고  쇼핑몰  마켓 등) 시 저작권에 따라 법적 불상사가 생기지 않도록 당부 부탁드립니다 (협의 시 호텔 인스타그램 DM 또는 전화 문의 부탁드립니다)프라이빗 무인으로 운영되는 숙소의 특성상  방범을 위해 외부로 향하는 CCTV가 설치되어 있습니다외출 시 문단속을 해주시고  귀중품 분실 및 도난 발샐 시 책임은 고객에게 있습니다연박 사용 시 청소 시간은 11:00~15:00 사이 진행됩니다 (청소 원하지 않을 경우 사전 연락 필수)화재와 안전사고예방을 위해 객실 내 외에서 불꽃놀이  초  향  가스버너  난로 등 사용을 금지합니다침구에서 취식을 금하며  세탁 불가한 오염 발생 시 비용이 청구됩니다추가 비품은 관리동 각 보관함(번호)에 비치되어 있습니다 (휴지  수건 등)13세 미만의 어린이 동반 입실시 입실 당일 객실에서 어린이 안전 사항에 대한 동의서 서명이 필요합니다시설물을 이용하시며 개인 안전 관리에 각별히 유념해 주시고 본인 부주의에 의한 사고 발생 시 책임은 고객 본인에게 있습니다배달 음식 주문 시  주차장 입구에서 수령 바랍니다 (숙박 인원 외 외부인은 절대 출입을 금합니다),3
 삼산 도브,울산 남구 삼산동 16407,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/5942/36281/5907d34b8ddb9ce6ecac4edf865b6528.jpg,050440479254,사장님 한마디                    ★ 2022년 3월 리뉴얼 완료 ★★ 전객실 넷플릭스 웨이브온(드라마다시보기) 공기청정기 비데 스파욕조 ★★ 고사양 PC 룸 구비 ★★ 스넥 구비 ( 팝콘 등 ) ★                주차장 정보내부 외부 자체 주차장 보유주차장 만차시 발렛 파킹 가능만차시 2중 주차하시고 2층 프론트에 차키 맡기시면 됩니다.주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)지하철 정보동해선 태화강역객실내부 시설전객실 스파욕조 및 웨이브온무료시청 가능하십니다.프런트 및 그 외 시설팝콘 및 커피  얼음이 비치되어있습니다.,4
 삼산 호텔 락,울산 남구 삼산동 22722,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/56466/195625/570583f8428796d3f52f194c939ed5e9.jpg,050440539646,사장님 한마디                     최고는 아니지만 고객님들을 위해 최선을 다하는 호텔락입니다  자주 애용해주세요^^ 낮시간동안 휴식을 드릴 낮숙박(오전7시~오후5시) 월~금요일 평일 대실 5시간  빠른입실.늦은퇴실.(공휴일제외)주차장 정보주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)지하철 정보동해선 태화강역객실내부 시설 전객실 노하드 시스템 구축 전객실 영화 음향 시스템 전객실 초고속 인터넷 VIP VVIP 2PC 전객실 여성 고객님을 위한 고데기 설치 전객실 충전기비치프런트 및 그 외 시설조식서비스(한강라면.토스트:07~12시까지) 이용가능.쿠키.팝콘 커피 상시이용가능.평일(월~금) 연박비무료(특가행사시는 제외)모든객실은 2인기준(게스트하우스4인)요금이며기준초과인원은 추가요금(1인 10 000원) 발생합니다.(현장결제)이불추가시 5 000원(현장결제)미성년자 확인시 바로 퇴실조치하며 환불은 불가하오니 불미스러운일이 없도록 협조당부드립니다.,5
 파빌라 영남알프스점,울산 울주군 상북면 등억알프스리 5073,10.0,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/05/23/646c59c081913.jpg,0522548400,사장님 한마디                    파빌라는 파티 & 빌라의 줄임말로  객실과 파티룸이 각각 제공됩니다파티룸에서 즐겁게 파티 & 영화 & 게임을 즐기시고 객실에서는 편안하게 휴식 & 스파를 즐기세요객실과 파티룸은 내부 계단으로 연결되어 프라이빗 & 자유로이 이동이 가능합니다또한 파빌라 영남알프스점이 위치한 등억온천단지은 물이 좋기로 유명한 지역으로 저희 파빌라도 지하광천수로 온수를 제공하고있습니다                주변정보자수정동굴나라 차량 4분울산역 차량 14분통도환타지아 차량 17분기본정보체크인 : 16:00 | 체크아웃 : 11:00 체크인 : 17:00 | 체크아웃 : 11:00 ([워터블로썸 VIP풀빌라]  [홀리데이 VIP키즈풀]  [파빌라VIP스위트룸] 객실)22시 이후 체크인 시 호텔 프론트 문의 (체크인 안내 정문 로비에서 진행)무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (무료)인원 추가 정보[파빌라VIP스위트룸] 객실 타입 기준인원 2인  최대인원 4인 투숙 가능   기준인원 외 추가 시  1인 10 000원 그 외 객실 타입 이용 시  기준인원 4인  최대인원 6인 투숙 가능   기준인원 외 추가 시  1인 10 000원 (단  숙박 불가 상품의 경우 최대 인원까지 인원 추가 무료)영유아 인원수 포함   최대인원 초과 불가현장 결제풀빌라 & 키즈풀 객실 이용 안내객실 타입 : 워터블로썸 VIP풀빌라  홀리데이 VIP키즈풀미온수(풀장 사용료) 비용 추가 50 000원현장결제객실 비품 안내[2층]2층 파티룸 파티풀 공통빔프로젝터 (올레TV  넷플릭스 개인계정 시청가능  노트북 및 게임기 연결가능)  세라믹 식탁 + 의자  고급소파 + 스툴 + 테이블  냉난방기 (바닥보일러  에어컨)  일리 커피머신 + 캡슐  스트리머 LED조명 (사진 및 영상 촬영용)  냉장고  전자렌지  전기주전자  스푼  젓가락  접시  머그컵 유리컵  WIFI   멀티콘센트  스탠드 조명  파티용품 (파티풍선  머리띠 등)[원더랜드VIP키즈룸&스파] 객실TV (올레TV  넷플릭스 개인계정 시청가능  노트북 및 게임기 연결가능)  오락실 게임기 (무료)  어린이 암벽등반 & 안전매트  정글짐  타요 미끄럼틀  어린이 농구골대  주방놀이  전자피아노  하키게임기[3층]침실 공통퀸사이즈 침대 2셋트 & 고급매트리스 & 최고급호텔 침구셋트  TV (올레TV  넷플릭스 개인계정 시청가능)  전면 암막커튼 (외부빛차단)  냉난방기 (바닥보일러  에어컨)  옷장  화장대  디자인 거울  티테이블 + 의자  어메니티 (1회용 욕실용품 : 치약 칫솔 샴푸 바디워시 등)  키즈동반시 어린이용 어메니티 추가 제공  헤어드라이기  블루라이트 벌레퇴치기  WIFI   멀티콘센트  휴대폰충전기  스탠드 조명트윈빌라 객실대형욕조 (지하광천수 스파)  퀸사이즈  슈퍼싱글 침대 & 고급매트리스 & 최고급호텔 침구셋트  TV (올레TV  넷플릭스 개인계정 시청가능)  전면 암막커튼 (외부빛차단)  냉난방기 (바닥보일러  에어컨)  TV장  협탁  디자인 거울  티테이블 + 의자  어메니티 (1회용 욕실용품 : 치약 칫솔 샴푸 바디워시 등)  키즈동반시 어린이용 어메니티 추가 제공  헤어드라이기  블루라이트 벌레퇴치기  WIFI   멀티콘센트  휴대폰충전기  스탠드 조명5인 이상 이용시 침구 및 의자 추가 제공 가능투숙객 혜택전 객실 넷플릭스 이용 가능 (개인 계정)플레이스테이션 대여 (비용추가)   프론트 문의보드게임 대여 (무료)   프론트 문의부대시설 정보워크숍  행사장   4층   10:00~22:00   3개 객실 이상 예약한 단체 고객 무료 이용  별도 이용 시간당 15 000원취사 시설전 객실 취사 불가취소 및 환불 규정체크인 1일자 기준으로  전체 예약 금액에 취소 접수한 일자의 수수료가 적용됩니다체크인일 기준 5일 전 : 100% 환불체크인일 기준 4~3일 전 : 50% 환불체크인일 기준 2일 전 : 30% 환불체크인일 기준 1일 전~당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다미성년자는 보호자 동반 없이 이용이 불가합니다이미지는 실제와 상이할 수 있습니다체크인 시 배정 상품 또는 베드 타입이 미기재된 상품은 특정 객실과 베드 타입을 보장하지 않습니다객실가는 세금  봉사료가 포함된 금액입니다,6
 울산 솔레이호텔,울산 북구 산하동 10228,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/73909/507019/08ea981d5200d060a80ab6f68091575f.jpg,050240172716,사장님 한마디                    HOTEL 솔레이 숙소소개2023년 4월 새롭게 오픈하였습니다. 편암한과 청결함 그리고 친절함으로 솔레이를 찾아주시는 모든 분들께 정성을 다하여 최고의 서비스를 제공해 드리도록 노력하겠습니다. 솔레이 힐링 관광호텔을 찾아주셔서 감사합니다^^                주차장 정보주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)객실내부 시설키즈 객실은 체크인시 배정되며  상기 이미지와 다를 수 있습니다. (상기 이미지의 객실 타입을 원하실 경우 프론트로 문의 부탁드립니다.)hotel 솔레이 풀장 이용안내키즈  그랑키즈 인피니트 와이드 인피니트 펜트하우스 네이처 스톤 객실에 비치된 풀장 이용을 원하는 경우 꼭 사전에 프론트로 문의 후 예약 부탁드립니다.1박 당 입실 전 풀장 미온수 비용 : 50 000원 별도 현장결제 (단 와이드 인피니트  펜트하우스 7만원 네이처 스톤 2만원) 대실 이용 고객중 풀장 이용을 원할경우 미온수 비용 및 추가금 발생 (현장결제)와이드 인피니트 9만원 인피니트 8만원 스톤탕 3만원 세라믹탕 1만원30~32도 정도의 미온수미온수 급수 시간 : 약 30분~1시간 소요 (네이처스톤 10분 소요)미온수 급수는 입실 40분 후 완료 프론트에서 별도 관리풀장 이용시 착용할 개인용품 (수영복or래쉬가드or간편한티셔츠)  바지를 준비해주세요!HOTEL 솔레이 추가요금 안내기준 인원 초과 (인당) : 2만원   12개월 미만 유아 1인에 한해 추가요금 무료 (2인부터 추가금 발생합니다.)엑스트라 침구세트 : 1만원미온수 전체 교체 : 5만원 (그랑키즈  와이드 인피니트  펜트하우스 7만원 네이처스톤 2만원)온수 추가(1회) : 3만원 (키즈룸에 한함) 프런트 및 그 외 시설HOTEL 솔레이 기본규정키즈 객실은 체크인시 배정되며  상기 이미지와 다를 수 있습니다. (상기 이미지의 객실 타입을 원하실 경우 프론트로 문의 부탁드립니다.)체크인 16:00~ 체크아웃 익일 11시성수기 및 특정일 공휴일(전일포함)에는 요금변동이 있을 수 있습니다.입실 시 기준 인원 추가시 현장에서 추가요금이 결제됨을 알려드립니다.,7
 바담풀빌라,울산 울주군 서생면 대송리 581,7,펜션,//image.goodchoice.kr/resize_490x348/affiliate/2023/03/16/15/badam_MdivtEjq_main_img01.jpg,01033793738,사장님 한마디                    간절곶 인근 동해바다 오션뷰를 감상할 수 있는 풀빌라입니다오션뷰 야외 수영장과 실내 스파  실내 풀장이 갖춰져 있습니다                주변정보간절곶 차량 5분나사해수욕장 차량 5분임랑해수욕장 차량 24분기본 정보입실 : 15:00 | 퇴실 : 11:0022시 이후 입실 시 사전문의 (필수)무료 WiFi전 객실 금연객실 정보개별 수영장 : 미온수 이용   하절기 50 000원  동절기 70 000원 (현장결제)   입실~21:00   수영복  수영모 (캡모자) 착용[취사시설 이용]일부 객실 취사 가능 (객실 내 취사도구 및 식기류 구비)객실 내 육류  튀김류  생선류 조리 금지인원 추가 정보1인 10 000원 (유아)  20 000원 (8세 이상)   36개월 미만 무료영유아 인원수 포함   최대인원 초과불가현장 결제펜션 서비스시설 이용문의 및 비용 별도 펜션문의오션뷰 야외 수영장 (하절기 운영) : 수영복  수영모 (캡모자) 착용바비큐 시설전기그릴 대여 : 20 000원현장 결제취소 및 환불 규정숙박일 기준 8일전 : 100% 환불숙박일 기준 7~5일전 : 90% 환불숙박일 기준 4일전 : 80% 환불숙박일 기준 3일전 : 70% 환불숙박일 기준 2일전 : 50% 환불숙박일 기준 1일전 : 30% 환불숙박일 당일 및 Noshow : 환불불가취소  환불시 수수료가 발생할 수 있습니다확인사항 및 기타최대 인원 초과시 입실이 불가 합니다 (방문객 불가)객실 내 육류  튀김류  생선류 조리를 할 수 없습니다전 객실 애완동물 출입이 불가합니다보호자 동반없는 미성년자는 이용하실 수 없습니다해당 이미지는 실제와 상이 할 수 있습니다이용시설의 분실 및 훼손의 책임은 이용자에게 있으니 주의부탁드립니다객실 내에서는 화재위험물질 (화약  폭죽 등)은 사용 하실 수 없습니다 (화재로 인한 책임은 이용자에게 있습니다)쓰레기는 지정된 장소에 분리하여 주시기 바랍니다위의 정보는 펜션의 사정에 따라 변경될 수 있습니다성수기 기간동안 일부 객실의 경우 요금변동이 있을 수 있습니다수영장 운영은 날씨 또는 펜션 상황에 따라 변동 될 수 있습니다,8
 울주 루센트 호텔,울산 울주군 온산읍 덕신리 12891,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72992/483090/e5a78170f58634cd6b89e10282e93a05.jpg,050214765966,사장님 한마디                    고객에게 완벽한 서비스를 제공하기 위해 최고의 시설을 갖추고 있습니다. 앞으로도 고객에 더 나은 서비스를 위해 노력하고 있으니 많은 이용 부탁드립니다.                혜택안내요금할인주차장 정보지하 주차장 시설을 갖추고 있습니다.발레파킹 주차 서비스를 이용하실 수 있습니다.(프런트에 문의 바람)내부 주차장 만차시 주차장 입구옆 공용주차장을 이용 가능합니다.(프런트에 문의바람)총 10대 주차시설 보유객실내부 시설TV55인치   65인치  넷플릭스  와이파이  트윈베드  욕조  안마기  공기청정기  커플PC  고사양PC 시설을 갖추고 있습니다.프런트 및 그 외 시설로비에 방문하는 모든 고객을 대상으로 준비한 커피  전자렌지  정수기를 제공하고 있습니다.,9
 삼산 비앤비,울산 남구 삼산동 155924,9.4,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/75781/535476/2360feac217e6bc8db63b5679a8c0ec8.jpg,050440480052,사장님 한마디                    온돌객실 현장문의                주차장 정보객실당 1대만 가능사전 문의주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)지하철 정보동해선 태화강역,10
 방어진 그랜드젬 호텔,울산 동구 방어동 93113,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/71790/513004/33096506d449df729529a9e1442c5603.jpg,050240226779,사장님 한마디                    새롭게 오픈한 그랜드젬호텔 입니다.쾌적하고 안락한 쉼터를 만들기 위해 노력합니다.항상 청결과 친절을 우선으로 하고 있습니다.한번 오시면 두번 오시고 싶은 호텔을 만들기 위해 노력 하겠습니다.                주차장 정보저희 호텔은 건물내 주차장 옥외주차장 별관주차장 세군데를 운영하여 대형버스도 주차가능합니다.우선 야외주차장 이용부탁드립니다.실내는 주차 도와드립니다 차량키 프론트로주시면됩니다.총 20대 주차시설 보유주변 정보방어진항 걸어서 5분 거리주변 관광지 슬도 차량으로 5분 거리일산해수욕장 차량으로 5분 거리대왕암공원 차량으로 5분 거리객실내부 시설 전 객실 넷플릭스 시청가능! 스낵바 및 음료 무한제공! 주차 걱정 없는 넓은 주차장! 대형버스도 주차 가능!! 신규 오픈!!모든 침구류 및 어메니티 새제품!프런트 및 그 외 시설방문하는 모든 고객님들께 끓여먹는 라면을 무한제공 하고있습니다. 최신 라면 끓여 주는 기계의 기계맛을 느껴 보세요.,1
 울산 브라운도트성남,울산 중구 성남동 22617,9.4,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/46653/106173/fe58b27a3fbecd8e7425a1adf336e0d6.jpg,050214685714,사장님 한마디                    우리 숙소는 연속 대실과 연박이 가능한 숙소입니다.퇴실 시간 후 추가 비용 시간당 만원 발생합니다.무료조식 제공합니다. (월요일~금요일)   토요일 일요일 공휴일은 제외                주차장 정보주차는 입실 시간부터 가능합니다.주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.),2
 호텔 루바토 울산중구학성점,울산 중구 학성동 2842,9.9,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/07/24/64be24304197b.jpg,16003886,사장님 한마디                    모든 객실 무료 WIFI 사용 및 넷플릭스 시청이 가능합니다더불어 간편스낵 코너를 24시간 운영하므로 머무시는 동안 편안하고 즐거운 시간을 보낼 수 있습니다                주변정보태화강역 차량 9분태화강국가정원 차량 14분울산대공원 차량 16분기본정보체크인 : 16:00 | 체크아웃 : 12:00 (일~금요일)체크인 : 18:00 | 체크아웃 : 12:00 (토요일)22시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (객실당 1대 무료  최대 20대 수용 가능)연박 이용 안내1박당 추가 비용 20 000원사전 전화 확인 필수현장 결제인원 추가 정보기준인원 외 추가 시  1인 15 000원 (7세 이상~성인)  7세 미만 무료침구 추가 : 1채당 10 000원엑스트라베드 추가 불가영유아 인원수 포함   최대인원 초과 불가현장 결제투숙객 혜택짐 보관 가능전 객실 넷플릭스 이용 가능 (호텔 계정)조식 정보레스토랑   2층   00:00~24:00간편 조식체크인 시 사전 예약 주문 필수   투숙객 무료취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 1일 전 24시까지 : 100% 환불체크인일 기준 당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다객실에 따라 이미지와 다른 객실로 배정될 수 있습니다업체 물품의 파손 및 분실 시 업체 기준으로 변상하셔야 합니다애완동물 동반 입실 불가합니다기본 에티켓을 지키지 않거나  타인에게 피해를 주거나 불쾌감을 주는 행위는 강제 퇴실 조치 사유입니다화재 예방을 위해 객실 내 취사 및 화기 사용금지입니다미성년자는 보호자 동반 없이 이용이 불가하며  해당 사유로 인한 취소 및 환불 또한 불가합니다가족을 제외한 3인 이상 투숙 시 혼숙이 불가합니다,3
 머큐어 앰배서더 울산,울산 북구 산하동 5091,9.5,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2021/07/09/60e7972ca1cd1.jpg,0529801155,사장님 한마디                    총 131실의 다양한 오션뷰 객실을 보유하고 있습니다객실마다 다른 느낌의 바다 전망을 만끽할 수 있습니다글로벌 스탠다드에 맞는 서비스로 모든 고객들을 맞이합니다                주변정보정자해수욕장 도보 4분정자시장 차량 6분울산공항 차량 19분공지사항[레스토랑 이용 안내]레스토랑 이용은 정부 지침에 따라 인원 제한이 있을 수 있습니다기본정보체크인 : 15:00 | 체크아웃 : 11:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능인원 추가 정보인원추가시 호텔 프론트 문의침대 추가 : 33 000원영유아 인원수 포함   최대인원 초과불가현장 결제투숙객 혜택[프리빌리지   스위트] 객실 투숙객 : 객실 내 네스프레소 커피 머신 & 사우나 입장 무료 제공부대시설 정보코인 세탁실   지하2층   00:00~24:00THE BROWN(카페)   2층   08:30~21:00비즈니스센터   2층   00:00~24:00연회장   2  3층 사우나 및 피트니스   4층   06:00~22:00   두번째  네번째 수요일 정기 휴무 및 휴무주 일요일 17:00 단축 운영   만 17세 이상 입장가능사우나 이용 요금   투숙객 6 000원 외부고객 11 000원   회원권 문의 0529801191라운지 라이트하우스   19:00~23:00 (Last order 22:00)   매주 화요일~토요일 운영  매주 일요일 월요일 라운지 미운영 (전체대관행사 진행으로 라운지 바 이용에 제한될 수 있습니다)   사전예약 및 문의 0529801103   국내 생맥주  하이볼 무제한 1인 15 000원 (단품 메뉴 별도 주문 필수)조식 정보OPUS(레스토랑)   3층   07:00~09:30성인 35 000원 (사전예약 시 할인혜택 제공)  소아 (7세 이상~13세 이하) 18 000원유선으로 조식 추가 가능현장결제[2023년8월22일부터 아래와 같이 변경됩니다]평일 (화~토) 금액 성인 22 000 원   아동 11 000 원주말 (일요일) 금액 성인 35 000 원   아동 18 000 원 운영시간 07:00~09:30 (마지막 입장 9:00)매주 월요일 조식 미운영취소 및 환불 규정체크인일 기준 1일 전 18시까지 : 100% 환불체크인일 기준 1일 전 18시이후~당일 및 Noshow : 환불불가취소  환불시 수수료가 발생할 수 있습니다확인사항 및 기타최대인원 초과시 입실 불가합니다미성년자는 보호자 동반없이 이용이 불가합니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다체크인 시 배정 또는 베드타입 미기재 상품은 특정객실과 베드타입을 보장하지 않습니다해당 객실가는 세금  봉사료가 포함된 금액입니다,4
 무거 시카고,울산 남구 무거동 15283,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/69310/409017/aa20a86b60ce816a8f56b7580ef2a3fe.jpg,050448825216,사장님 한마디시카고 무거점은 프로 출장러들에게 제격인 곳입니다.트렌디한 인테리어로 일상에서 벗어난 듯 나만의 휴식을 제공하는 이곳은 전 객실 5성급 호텔 침구를 사용하고 있어 피로가 쌓인 출장러들도 편안한 쉼을 만끽할 수 있는 곳이에요.스타일러  사우나 시설 등이 있는 객실 또한 완비되어 있습니다.주차장 정보✌주차 관련 공지주차 걱정없는 대규모 주차장입니다.편안하게 오시면 됩니다.주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)주변 정보✌위치안내신복시외버스터미널까지 약 408m 도보 6분거리울산대학교까지 약 447m 차량 1분거리울산문수축구경기장까지 약 3.5km 차량 10분거리울산 KTX역까지 약 14.2km 차량 23분거리객실내부 시설✌숙박 고객 조식 제공 (일요일 조식 미제공)✌넷플릭스 무료시청  마사지배드  스타일러전 객실에서 넷플릭스 무료 시청 가능하십니다.사우나  마사지배드 등 특색있는 객실 또한 많은 이용바랍니다.추가 안내사항연박 예약시 현장에서 추가요금 발생,5
 달동 호텔 H2구 호텔야자,울산 남구 달동 13652,9.4,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72484/475735/53a66118d68995925b8e740abcb33aaf.jpg,050213950367,사장님 한마디효율적인 공간 디자인을 자랑하는 YAJA 울산 달동점은 어느것에도 방해 받지 않는 편안한 쉼을 제공합니다. 이곳은 전객실 OTT서비스를 제공하며 바쁜 일상을 잠시 잊게 해 줄 달콤한 휴식시간을 선물합니다. (넷플릭스  디즈니)커플PC  욕조 등 다양한 옵션도 준비되어 있어 나에게 맞는 힐링을 선택하면 됩니다. 특히 이곳은 공용스타일러와 브랜드 커피 전문점 기프트 카드를 제공하는 비즈니스 패키지로프로 출장러도 만족하는 힐링을 선사하는데요.울산 고속버스 터미널에서도 도보 10분 이내로 방문할 수 있어 울산을 방문한 출장러들에게 인기가 좋은 곳이랍니다.주차장 정보1층 주차장입니다총 15대 주차시설 보유지하철 정보동해선 태화강역주변 정보구주소 : 울산광역시 남구 달동 13652현대백화점까지 50m  도보 3분 거리롯데백화점까지 100m  도보 5분 거리울산 고속버스터미널까지 도보 10분 거리농수산물 시장까지 차량 5분 거리태화강역까지 차량으로 5분 거리가게 1분거리 안에 맛집거리객실내부 시설전 객실 넷플릭스와 디즈니 설치 무료 시청 가능무료 와이파이 공용 스타일러 사용가능세스코 멤버스 가입  해충방제에 만전 VOD & IPTV 설치!T V방송 2시간 뒤 호텔야자에서 시청 가능 아깝게 놓친 드라마  예능 프로 시청 가능프런트 및 그 외 시설난방이 시작되면 에어컨이 잡깁니다.,6
